date,time,loop_num,N2 input left(abs val),N2 input right(abs val),CO2 input left(abs val),CO2 input right(abs val),flow sensor left(sccm),flow sensor right(sccm),CO2 sensor left(abs val),CO2 sensor right(abs val)
06/21/2023 ,19:48:18 ,1,200,0,0,200,8.04,46.20,512.00,11.00
06/21/2023 ,19:48:19 ,1,200,0,0,200,10.00,46.20,509.00,55.00
06/21/2023 ,19:48:20 ,1,200,0,0,200,10.98,46.20,515.00,60.00
06/21/2023 ,19:48:21 ,1,200,0,0,200,11.83,46.08,519.00,65.00
06/21/2023 ,19:48:22 ,1,200,0,0,200,12.81,46.32,521.00,73.00
06/21/2023 ,19:48:23 ,1,200,0,0,200,12.08,46.32,517.00,61.00
06/21/2023 ,19:48:24 ,1,200,0,0,200,10.98,46.32,513.00,58.00
06/21/2023 ,19:48:25 ,1,200,0,0,200,9.02,45.95,510.00,31.00
06/21/2023 ,19:48:26 ,1,200,0,0,200,9.39,46.08,515.00,30.00
06/21/2023 ,19:48:27 ,1,200,0,0,200,9.63,46.08,517.00,28.00
06/21/2023 ,19:48:28 ,1,200,0,0,200,10.00,46.08,519.00,27.00
06/21/2023 ,19:48:29 ,1,200,0,0,200,9.51,46.32,516.00,24.00
06/21/2023 ,19:48:30 ,1,200,0,0,200,8.78,46.08,512.00,24.00
06/21/2023 ,19:48:31 ,1,200,0,0,200,8.41,46.08,510.00,22.00
06/21/2023 ,19:48:32 ,1,200,0,0,200,8.65,46.20,514.00,22.00
06/21/2023 ,19:48:33 ,1,200,0,0,200,8.90,46.32,515.00,19.00
06/21/2023 ,19:48:34 ,1,200,0,0,200,9.51,46.32,520.00,15.00
06/21/2023 ,19:48:35 ,1,200,0,0,200,9.02,45.83,514.00,15.00
06/21/2023 ,19:48:36 ,1,200,0,0,200,8.29,46.20,510.00,15.00
06/21/2023 ,19:48:37 ,1,200,0,0,200,8.04,46.32,508.00,18.00
06/21/2023 ,19:48:38 ,1,200,0,0,200,8.04,46.20,513.00,15.00
06/21/2023 ,19:48:39 ,1,200,0,0,200,8.41,45.59,512.00,14.00
06/21/2023 ,19:48:40 ,1,200,0,0,200,9.14,46.08,520.00,13.00
06/21/2023 ,19:48:41 ,1,200,0,0,200,9.02,46.08,515.00,13.00
06/21/2023 ,19:48:42 ,1,200,0,0,200,8.29,46.20,511.00,14.00
06/21/2023 ,19:48:43 ,1,200,0,0,200,8.04,46.20,508.00,12.00
06/21/2023 ,19:48:44 ,1,200,0,0,200,7.80,46.44,511.00,12.00
06/21/2023 ,19:48:45 ,1,200,0,0,200,8.29,46.32,514.00,11.00
06/21/2023 ,19:48:46 ,1,200,0,0,200,9.02,45.83,520.00,12.00
06/21/2023 ,19:48:47 ,1,200,0,0,200,8.90,46.20,516.00,12.00
06/21/2023 ,19:48:48 ,1,200,0,0,200,8.41,46.20,515.00,12.00
06/21/2023 ,19:48:49 ,1,200,0,0,200,8.04,45.83,508.00,13.00
06/21/2023 ,19:48:50 ,1,200,0,0,200,7.80,45.95,510.00,12.00
06/21/2023 ,19:48:51 ,1,200,0,0,200,8.04,46.32,512.00,12.00
06/21/2023 ,19:48:52 ,1,200,0,0,200,8.78,45.83,518.00,11.00
06/21/2023 ,19:48:53 ,1,200,0,0,200,9.02,45.83,519.00,12.00
06/21/2023 ,19:48:54 ,1,200,0,0,200,8.78,46.08,516.00,11.00
06/21/2023 ,19:48:55 ,1,200,0,0,200,8.29,46.20,513.00,12.00
06/21/2023 ,19:48:56 ,1,200,0,0,200,7.80,46.08,510.00,12.00
06/21/2023 ,19:48:57 ,1,200,0,0,200,7.92,45.95,510.00,11.00
06/21/2023 ,19:48:58 ,1,200,0,0,200,8.53,45.95,516.00,12.00
06/21/2023 ,19:48:59 ,1,200,0,0,200,8.90,46.08,518.00,12.00
06/21/2023 ,19:49:00 ,1,200,0,0,200,8.90,46.08,518.00,12.00
06/21/2023 ,19:49:01 ,1,200,0,0,200,8.41,46.08,514.00,11.00
06/21/2023 ,19:49:02 ,1,200,0,0,200,7.80,46.08,510.00,11.00
06/21/2023 ,19:49:03 ,1,200,0,0,200,7.80,45.95,510.00,11.00
06/21/2023 ,19:49:04 ,1,200,0,0,200,8.16,45.83,515.00,12.00
06/21/2023 ,19:49:05 ,1,200,0,0,200,8.78,45.95,517.00,11.00
06/21/2023 ,19:49:06 ,1,200,0,0,200,8.78,46.08,518.00,11.00
06/21/2023 ,19:49:07 ,1,200,0,0,200,8.53,46.08,515.00,11.00
06/21/2023 ,19:49:08 ,1,200,0,0,200,7.80,45.83,509.00,11.00
06/21/2023 ,19:49:09 ,1,200,0,0,200,7.80,46.20,510.00,11.00
06/21/2023 ,19:49:10 ,1,200,0,0,200,8.04,46.08,514.00,11.00
06/21/2023 ,19:49:11 ,1,200,0,0,200,8.53,45.83,517.00,9.00
06/21/2023 ,19:49:12 ,1,200,0,0,200,8.90,46.20,519.00,10.00
06/21/2023 ,19:49:13 ,1,200,0,0,200,8.65,46.20,514.00,11.00
06/21/2023 ,19:49:14 ,1,200,0,0,200,7.80,46.20,507.00,11.00
06/21/2023 ,19:49:15 ,1,200,0,0,200,7.67,46.32,511.00,11.00
06/21/2023 ,19:49:16 ,1,200,0,0,200,8.16,46.08,512.00,12.00
06/21/2023 ,19:49:17 ,1,200,0,0,200,8.65,46.20,517.00,10.00
06/21/2023 ,19:49:18 ,1,200,0,0,200,8.90,45.95,517.00,13.00
06/21/2023 ,19:49:19 ,1,200,0,0,200,8.41,46.20,515.00,11.00
06/21/2023 ,19:49:20 ,1,200,0,0,200,7.55,46.20,506.00,9.00
06/21/2023 ,19:49:21 ,1,200,0,0,200,7.55,45.95,509.00,10.00
06/21/2023 ,19:49:22 ,1,200,0,0,200,7.92,45.71,512.00,9.00
06/21/2023 ,19:49:23 ,1,200,0,0,200,8.53,45.95,518.00,8.00
06/21/2023 ,19:49:24 ,1,200,0,0,200,8.78,45.95,516.00,8.00
06/21/2023 ,19:49:25 ,1,200,0,0,200,8.29,45.83,513.00,11.00
06/21/2023 ,19:49:26 ,1,200,0,0,200,7.67,46.20,509.00,11.00
06/21/2023 ,19:49:27 ,1,200,0,0,200,7.80,46.32,512.00,11.00
06/21/2023 ,19:49:28 ,1,200,0,0,200,8.16,45.71,514.00,11.00
06/21/2023 ,19:49:29 ,1,200,0,0,200,8.65,45.71,516.00,11.00
06/21/2023 ,19:49:30 ,1,200,0,0,200,8.90,45.83,519.00,11.00
06/21/2023 ,19:49:31 ,1,200,0,0,200,8.29,45.95,513.00,10.00
06/21/2023 ,19:49:33 ,1,200,0,0,200,7.55,45.71,508.00,11.00
06/21/2023 ,19:49:34 ,1,200,0,0,200,7.80,45.83,511.00,11.00
06/21/2023 ,19:49:35 ,1,200,0,0,200,8.29,45.71,516.00,11.00
06/21/2023 ,19:49:36 ,1,200,0,0,200,8.53,46.20,519.00,8.00
06/21/2023 ,19:49:37 ,1,200,0,0,200,8.65,45.59,516.00,7.00
06/21/2023 ,19:49:38 ,1,200,0,0,200,8.04,45.95,512.00,9.00
06/21/2023 ,19:49:39 ,1,200,0,0,200,7.55,46.20,510.00,8.00
06/21/2023 ,19:49:40 ,1,200,0,0,200,7.55,46.20,511.00,10.00
06/21/2023 ,19:49:41 ,1,200,0,0,200,8.04,45.83,514.00,9.00
06/21/2023 ,19:49:42 ,1,200,0,0,200,8.65,46.32,520.00,8.00
06/21/2023 ,19:49:43 ,1,200,0,0,200,8.78,45.83,518.00,9.00
06/21/2023 ,19:49:44 ,1,200,0,0,200,8.04,45.95,511.00,10.00
06/21/2023 ,19:49:45 ,1,200,0,0,200,7.67,45.83,510.00,8.00
06/21/2023 ,19:49:46 ,1,200,0,0,200,7.55,45.95,508.00,9.00
06/21/2023 ,19:49:47 ,1,200,0,0,200,7.92,45.83,513.00,8.00
06/21/2023 ,19:49:48 ,1,200,0,0,200,8.65,45.95,515.00,8.00
06/21/2023 ,19:49:49 ,1,200,0,0,200,8.78,45.95,520.00,8.00
06/21/2023 ,19:49:50 ,1,200,0,0,200,8.29,45.95,513.00,8.00
06/21/2023 ,19:49:51 ,1,200,0,0,200,7.67,45.59,508.00,8.00
06/21/2023 ,19:49:52 ,1,200,0,0,200,7.55,46.08,510.00,7.00
06/21/2023 ,19:49:53 ,1,200,0,0,200,7.80,46.08,514.00,9.00
06/21/2023 ,19:49:54 ,1,200,0,0,200,8.53,45.95,518.00,9.00
06/21/2023 ,19:49:55 ,1,200,0,0,200,8.78,45.34,518.00,8.00
06/21/2023 ,19:49:56 ,1,200,0,0,200,8.16,45.83,514.00,8.00
06/21/2023 ,19:49:57 ,1,200,0,0,200,7.80,45.71,509.00,8.00
06/21/2023 ,19:49:58 ,1,200,0,0,200,7.43,45.59,507.00,8.00
06/21/2023 ,19:49:59 ,1,200,0,0,200,7.67,45.34,509.00,9.00
06/21/2023 ,19:50:00 ,1,200,0,0,200,8.41,45.95,518.00,8.00
06/21/2023 ,19:50:01 ,1,200,0,0,200,8.78,45.83,516.00,9.00
06/21/2023 ,19:50:02 ,1,200,0,0,200,8.41,45.71,514.00,8.00
06/21/2023 ,19:50:03 ,1,200,0,0,200,8.04,45.83,510.00,8.00
06/21/2023 ,19:50:04 ,1,200,0,0,200,7.43,45.95,509.00,8.00
06/21/2023 ,19:50:05 ,1,200,0,0,200,7.43,45.47,507.00,8.00
06/21/2023 ,19:50:06 ,1,200,0,0,200,8.16,45.71,515.00,7.00
06/21/2023 ,19:50:07 ,1,200,0,0,200,8.65,45.83,516.00,8.00
06/21/2023 ,19:50:08 ,1,200,0,0,200,8.65,45.83,515.00,8.00
06/21/2023 ,19:50:09 ,1,200,0,0,200,8.41,45.47,512.00,8.00
06/21/2023 ,19:50:10 ,1,200,0,0,200,7.67,46.08,510.00,9.00
06/21/2023 ,19:50:11 ,1,200,0,0,200,7.31,45.83,507.00,8.00
06/21/2023 ,19:50:12 ,1,200,0,0,200,7.67,45.95,513.00,8.00
06/21/2023 ,19:50:13 ,1,200,0,0,200,8.16,45.83,515.00,8.00
